Date,Open,High,Low,Close,Adj Close,Volume
1966-03-21,512.19,512.19,512.19,512.19,512.19,0
1966-03-22,513.67,513.67,513.67,513.67,513.67,0
1966-03-23,511.98,511.98,511.98,511.98,511.98,0
1966-03-24,512.72,512.72,512.72,512.72,512.72,0
1966-03-25,513.99,513.99,513.99,513.99,513.99,0
1966-03-28,514.94,514.94,514.94,514.94,514.94,0
1966-03-29,512.83,512.83,512.83,512.83,512.83,0
1966-03-30,508.60,508.60,508.60,508.60,508.60,0
1966-03-31,511.45,511.45,511.45,511.45,511.45,0
1966-04-01,515.58,515.58,515.58,515.58,515.58,0
1966-04-04,520.23,520.23,520.23,520.23,520.23,0
1966-04-05,523.51,523.51,523.51,523.51,523.51,0
1966-04-06,524.88,524.88,524.88,524.88,524.88,0
1966-04-07,525.94,525.94,525.94,525.94,525.94,0
1966-04-11,525.73,525.73,525.73,525.73,525.73,0
1966-04-12,524.14,524.14,524.14,524.14,524.14,0
1966-04-13,524.35,524.35,524.35,524.35,524.35,0
1966-04-14,525.41,525.41,525.41,525.41,525.41,0
1966-04-15,526.36,526.36,526.36,526.36,526.36,0
1966-04-18,524.25,524.25,524.25,524.25,524.25,0
1966-04-19,524.56,524.56,524.56,524.56,524.56,0
1966-04-20,527.42,527.42,527.42,527.42,527.42,0
1966-04-21,529.11,529.11,529.11,529.11,529.11,0
1966-04-22,528.05,528.05,528.05,528.05,528.05,0
1966-04-25,527.52,527.52,527.52,527.52,527.52,0
1966-04-26,526.15,526.15,526.15,526.15,526.15,0
1966-04-27,524.35,524.35,524.35,524.35,524.35,0
1966-04-28,521.18,521.18,521.18,521.18,521.18,0
1966-04-29,521.18,521.18,521.18,521.18,521.18,0
1966-05-02,520.54,520.54,520.54,520.54,520.54,0
1966-05-03,514.73,514.73,514.73,514.73,514.73,0
1966-05-04,511.98,511.98,511.98,511.98,511.98,0
1966-05-05,503.10,503.10,503.10,503.10,503.10,0
1966-05-06,502.15,502.15,502.15,502.15,502.15,0
1966-05-09,493.48,493.48,493.48,493.48,493.48,0
1966-05-10,497.71,497.71,497.71,497.71,497.71,0
1966-05-11,498.55,498.55,498.55,498.55,498.55,0
1966-05-12,492.42,492.42,492.42,492.42,492.42,0
1966-05-13,487.34,487.34,487.34,487.34,487.34,0
1966-05-16,480.89,480.89,480.89,480.89,480.89,0
1966-05-17,476.45,476.45,476.45,476.45,476.45,0
1966-05-18,485.55,485.55,485.55,485.55,485.55,0
1966-05-19,484.81,484.81,484.81,484.81,484.81,0
1966-05-20,487.13,487.13,487.13,487.13,487.13,0
1966-05-23,491.47,491.47,491.47,491.47,491.47,0
1966-05-24,494.85,494.85,494.85,494.85,494.85,0
1966-05-25,496.75,496.75,496.75,496.75,496.75,0
1966-05-26,496.75,496.75,496.75,496.75,496.75,0
1966-05-27,498.45,498.45,498.45,498.45,498.45,0
1966-05-31,491.68,491.68,491.68,491.68,491.68,0
1966-06-01,491.78,491.78,491.78,491.78,491.78,0
1966-06-02,491.47,491.47,491.47,491.47,491.47,0
1966-06-03,492.10,492.10,492.10,492.10,492.10,0
1966-06-06,488.61,488.61,488.61,488.61,488.61,0
1966-06-07,485.12,485.12,485.12,485.12,485.12,0
1966-06-08,485.86,485.86,485.86,485.86,485.86,0
1966-06-09,489.35,489.35,489.35,489.35,489.35,0
1966-06-10,494.64,494.64,494.64,494.64,494.64,0
1966-06-13,496.97,496.97,496.97,496.97,496.97,0
1966-06-14,498.66,498.66,498.66,498.66,498.66,0
1966-06-15,496.75,496.75,496.75,496.75,496.75,0
1966-06-16,495.59,495.59,495.59,495.59,495.59,0
1966-06-17,495.70,495.70,495.70,495.70,495.70,0
1966-06-20,495.49,495.49,495.49,495.49,495.49,0
1966-06-21,497.28,497.28,497.28,497.28,497.28,0
1966-06-22,498.23,498.23,498.23,498.23,498.23,0
1966-06-23,496.23,496.23,496.23,496.23,496.23,0
1966-06-24,496.44,496.44,496.44,496.44,496.44,0
1966-06-27,493.37,493.37,493.37,493.37,493.37,0
1966-06-28,491.04,491.04,491.04,491.04,491.04,0
1966-06-29,486.18,486.18,486.18,486.18,486.18,0
1966-06-30,485.44,485.44,485.44,485.44,485.44,0
1966-07-01,490.20,490.20,490.20,490.20,490.20,0
1966-07-05,491.04,491.04,491.04,491.04,491.04,0
1966-07-06,497.92,497.92,497.92,497.92,497.92,0
1966-07-07,499.71,499.71,499.71,499.71,499.71,0
1966-07-08,500.56,500.56,500.56,500.56,500.56,0
1966-07-11,499.82,499.82,499.82,499.82,499.82,0
1966-07-12,497.28,497.28,497.28,497.28,497.28,0
1966-07-13,494.22,494.22,494.22,494.22,494.22,0
1966-07-14,497.07,497.07,497.07,497.07,497.07,0
1966-07-15,498.55,498.55,498.55,498.55,498.55,0
1966-07-18,498.02,498.02,498.02,498.02,498.02,0
1966-07-19,494.43,494.43,494.43,494.43,494.43,0
1966-07-20,489.99,489.99,489.99,489.99,489.99,0
1966-07-21,489.88,489.88,489.88,489.88,489.88,0
1966-07-22,489.46,489.46,489.46,489.46,489.46,0
1966-07-25,480.26,480.26,480.26,480.26,480.26,0
1966-07-26,479.10,479.10,479.10,479.10,479.10,0
1966-07-27,481.53,481.53,481.53,481.53,481.53,0
1966-07-28,479.73,479.73,479.73,479.73,479.73,0
1966-07-29,478.88,478.88,478.88,478.88,478.88,0
1966-08-01,471.59,471.59,471.59,471.59,471.59,0
1966-08-02,471.48,471.48,471.48,471.48,471.48,0
1966-08-03,476.14,476.14,476.14,476.14,476.14,0
1966-08-04,480.47,480.47,480.47,480.47,480.47,0
1966-08-05,481.10,481.10,481.10,481.10,481.10,0
1966-08-08,479.84,479.84,479.84,479.84,479.84,0
1966-08-09,478.78,478.78,478.78,478.78,478.78,0
1966-08-10,476.66,476.66,476.66,476.66,476.66,0
1966-08-11,476.24,476.24,476.24,476.24,476.24,0
1966-08-12,477.40,477.40,477.40,477.40,477.40,0
1966-08-15,475.08,475.08,475.08,475.08,475.08,0
1966-08-16,468.94,468.94,468.94,468.94,468.94,0
1966-08-17,466.20,466.20,466.20,466.20,466.20,0
1966-08-18,460.27,460.27,460.27,460.27,460.27,0
1966-08-19,456.89,456.89,456.89,456.89,456.89,0
1966-08-22,448.75,448.75,448.75,448.75,448.75,0
1966-08-23,448.22,448.22,448.22,448.22,448.22,0
1966-08-24,453.51,453.51,453.51,453.51,453.51,0
1966-08-25,447.80,447.80,447.80,447.80,447.80,0
1966-08-26,437.86,437.86,437.86,437.86,437.86,0
1966-08-29,426.33,426.33,426.33,426.33,426.33,0
1966-08-30,433.42,433.42,433.42,433.42,433.42,0
1966-08-31,440.40,440.40,440.40,440.40,440.40,0
1966-09-01,443.46,443.46,443.46,443.46,443.46,0
1966-09-02,442.09,442.09,442.09,442.09,442.09,0
1966-09-06,439.66,439.66,439.66,439.66,439.66,0
1966-09-07,435.74,435.74,435.74,435.74,435.74,0
1966-09-08,434.26,434.26,434.26,434.26,434.26,0
1966-09-09,435.64,435.64,435.64,435.64,435.64,0
1966-09-12,444.84,444.84,444.84,444.84,444.84,0
1966-09-13,447.37,447.37,447.37,447.37,447.37,0
1966-09-14,451.50,451.50,451.50,451.50,451.50,0
1966-09-15,456.26,456.26,456.26,456.26,456.26,0
1966-09-16,456.15,456.15,456.15,456.15,456.15,0
1966-09-19,454.04,454.04,454.04,454.04,454.04,0
1966-09-20,450.97,450.97,450.97,450.97,450.97,0
1966-09-21,443.36,443.36,443.36,443.36,443.36,0
1966-09-22,444.31,444.31,444.31,444.31,444.31,0
1966-09-23,443.04,443.04,443.04,443.04,443.04,0
1966-09-26,444.10,444.10,444.10,444.10,444.10,0
1966-09-27,445.37,445.37,445.37,445.37,445.37,0
1966-09-28,440.08,440.08,440.08,440.08,440.08,0
1966-09-29,435.32,435.32,435.32,435.32,435.32,0
1966-09-30,436.70,436.70,436.70,436.70,436.70,0
1966-10-03,427.39,427.39,427.39,427.39,427.39,0
1966-10-04,427.92,427.92,427.92,427.92,427.92,0
1966-10-05,425.49,425.49,425.49,425.49,425.49,0
1966-10-06,421.36,421.36,421.36,421.36,421.36,0
1966-10-07,416.29,416.29,416.29,416.29,416.29,0
1966-10-10,423.48,423.48,423.48,423.48,423.48,0
1966-10-11,425.70,425.70,425.70,425.70,425.70,0
1966-10-12,437.22,437.22,437.22,437.22,437.22,0
1966-10-13,437.01,437.01,437.01,437.01,437.01,0
1966-10-14,435.74,435.74,435.74,435.74,435.74,0
1966-10-17,440.61,440.61,440.61,440.61,440.61,0
1966-10-18,447.80,447.80,447.80,447.80,447.80,0
1966-10-19,444.52,444.52,444.52,444.52,444.52,0
1966-10-20,443.25,443.25,443.25,443.25,443.25,0
1966-10-21,444.84,444.84,444.84,444.84,444.84,0
1966-10-24,446.00,446.00,446.00,446.00,446.00,0
1966-10-25,448.43,448.43,448.43,448.43,448.43,0
1966-10-26,452.45,452.45,452.45,452.45,452.45,0
1966-10-27,456.26,456.26,456.26,456.26,456.26,0
1966-10-28,456.47,456.47,456.47,456.47,456.47,0
1966-10-31,456.36,456.36,456.36,456.36,456.36,0
1966-11-01,459.85,459.85,459.85,459.85,459.85,0
1966-11-02,460.38,460.38,460.38,460.38,460.38,0
1966-11-03,458.79,458.79,458.79,458.79,458.79,0
1966-11-04,460.27,460.27,460.27,460.27,460.27,0
1966-11-07,460.17,460.17,460.17,460.17,460.17,0
1966-11-09,463.76,463.76,463.76,463.76,463.76,0
1966-11-10,466.83,466.83,466.83,466.83,466.83,0
1966-11-11,467.25,467.25,467.25,467.25,467.25,0
1966-11-14,464.40,464.40,464.40,464.40,464.40,0
1966-11-15,466.09,466.09,466.09,466.09,466.09,0
1966-11-16,470.11,470.11,470.11,470.11,470.11,0
1966-11-17,466.94,466.94,466.94,466.94,466.94,0
1966-11-18,464.08,464.08,464.08,464.08,464.08,0
1966-11-21,457.63,457.63,457.63,457.63,457.63,0
1966-11-22,455.52,455.52,455.52,455.52,455.52,0
1966-11-23,458.90,458.90,458.90,458.90,458.90,0
1966-11-25,462.60,462.60,462.60,462.60,462.60,0
1966-11-28,462.18,462.18,462.18,462.18,462.18,0
1966-11-29,460.59,460.59,460.59,460.59,460.59,0
1966-11-30,460.91,460.91,460.91,460.91,460.91,0
1966-12-01,459.11,459.11,459.11,459.11,459.11,0
1966-12-02,459.32,459.32,459.32,459.32,459.32,0
1966-12-05,459.75,459.75,459.75,459.75,459.75,0
1966-12-06,462.92,462.92,462.92,462.92,462.92,0
1966-12-07,467.57,467.57,467.57,467.57,467.57,0
1966-12-08,469.47,469.47,469.47,469.47,469.47,0
1966-12-09,470.53,470.53,470.53,470.53,470.53,0
1966-12-12,475.08,475.08,475.08,475.08,475.08,0
1966-12-13,473.81,473.81,473.81,473.81,473.81,0
1966-12-14,473.70,473.70,473.70,473.70,473.70,0
1966-12-15,468.73,468.73,468.73,468.73,468.73,0
1966-12-16,468.84,468.84,468.84,468.84,468.84,0
1966-12-19,467.57,467.57,467.57,467.57,467.57,0
1966-12-20,465.67,465.67,465.67,465.67,465.67,0
1966-12-21,468.20,468.20,468.20,468.20,468.20,0
1966-12-22,470.11,470.11,470.11,470.11,470.11,0
1966-12-23,468.94,468.94,468.94,468.94,468.94,0
1966-12-27,466.51,466.51,466.51,466.51,466.51,0
1966-12-28,464.19,464.19,464.19,464.19,464.19,0
1966-12-29,462.49,462.49,462.49,462.49,462.49,0
1966-12-30,462.28,462.28,462.28,462.28,462.28,0
1967-01-03,462.49,462.49,462.49,462.49,462.49,0
1967-01-04,463.34,463.34,463.34,463.34,463.34,0
1967-01-05,469.26,469.26,469.26,469.26,469.26,0
1967-01-06,472.75,472.75,472.75,472.75,472.75,0
1967-01-09,476.66,476.66,476.66,476.66,476.66,0
1967-01-10,476.66,476.66,476.66,476.66,476.66,0
1967-01-11,480.58,480.58,480.58,480.58,480.58,0
1967-01-12,483.43,483.43,483.43,483.43,483.43,0
1967-01-13,486.81,486.81,486.81,486.81,486.81,0
1967-01-16,485.97,485.97,485.97,485.97,485.97,0
1967-01-17,491.26,491.26,491.26,491.26,491.26,0
1967-01-18,494.00,494.00,494.00,494.00,494.00,0
1967-01-19,494.22,494.22,494.22,494.22,494.22,0
1967-01-20,496.01,496.01,496.01,496.01,496.01,0
1967-01-23,497.81,497.81,497.81,497.81,497.81,0
1967-01-24,498.76,498.76,498.76,498.76,498.76,0
1967-01-25,495.38,495.38,495.38,495.38,495.38,0
1967-01-26,495.70,495.70,495.70,495.70,495.70,0
1967-01-27,497.81,497.81,497.81,497.81,497.81,0
1967-01-30,500.67,500.67,500.67,500.67,500.67,0
1967-01-31,500.14,500.14,500.14,500.14,500.14,0
1967-02-01,499.50,499.50,499.50,499.50,499.50,0
1967-02-02,501.09,501.09,501.09,501.09,501.09,0
1967-02-03,504.68,504.68,504.68,504.68,504.68,0
1967-02-06,503.73,503.73,503.73,503.73,503.73,0
1967-02-07,502.68,502.68,502.68,502.68,502.68,0
1967-02-08,507.12,507.12,507.12,507.12,507.12,0
1967-02-09,505.11,505.11,505.11,505.11,505.11,0
1967-02-10,506.16,506.16,506.16,506.16,506.16,0
1967-02-13,506.90,506.90,506.90,506.90,506.90,0
1967-02-14,510.29,510.29,510.29,510.29,510.29,0
1967-02-15,510.61,510.61,510.61,510.61,510.61,0
1967-02-16,508.38,508.38,508.38,508.38,508.38,0
1967-02-17,508.49,508.49,508.49,508.49,508.49,0
1967-02-20,505.85,505.85,505.85,505.85,505.85,0
1967-02-21,505.85,505.85,505.85,505.85,505.85,0
1967-02-24,506.48,506.48,506.48,506.48,506.48,0
1967-02-27,501.09,501.09,501.09,501.09,501.09,0
1967-02-28,502.89,502.89,502.89,502.89,502.89,0
1967-03-01,507.86,507.86,507.86,507.86,507.86,0
1967-03-02,510.71,510.71,510.71,510.71,510.71,0
1967-03-03,511.45,511.45,511.45,511.45,511.45,0
1967-03-06,510.71,510.71,510.71,510.71,510.71,0
1967-03-07,511.35,511.35,511.35,511.35,511.35,0
1967-03-08,512.09,512.09,512.09,512.09,512.09,0
1967-03-09,513.57,513.57,513.57,513.57,513.57,0
1967-03-10,515.47,515.47,515.47,515.47,515.47,0
1967-03-13,513.04,513.04,513.04,513.04,513.04,0
1967-03-14,512.51,512.51,512.51,512.51,512.51,0
1967-03-15,517.06,517.06,517.06,517.06,517.06,0
1967-03-16,521.81,521.81,521.81,521.81,521.81,0
1967-03-17,522.77,522.77,522.77,522.77,522.77,0
1967-03-20,522.66,522.66,522.66,522.66,522.66,0
1967-03-21,521.28,521.28,521.28,521.28,521.28,0
1967-03-22,522.77,522.77,522.77,522.77,522.77,0
1967-03-23,526.47,526.47,526.47,526.47,526.47,0
1967-03-27,526.25,526.25,526.25,526.25,526.25,0
1967-03-28,526.68,526.68,526.68,526.68,526.68,0
1967-03-29,526.04,526.04,526.04,526.04,526.04,0
1967-03-30,526.25,526.25,526.25,526.25,526.25,0
1967-03-31,523.61,523.61,523.61,523.61,523.61,0
1967-04-03,517.90,517.90,517.90,517.90,517.90,0
1967-04-04,518.01,518.01,518.01,518.01,518.01,0
1967-04-05,521.18,521.18,521.18,521.18,521.18,0
1967-04-06,522.34,522.34,522.34,522.34,522.34,0
1967-04-07,519.17,519.17,519.17,519.17,519.17,0
1967-04-10,512.83,512.83,512.83,512.83,512.83,0
1967-04-11,516.42,516.42,516.42,516.42,516.42,0
1967-04-12,515.89,515.89,515.89,515.89,515.89,0
1967-04-13,519.28,519.28,519.28,519.28,519.28,0
1967-04-14,524.67,524.67,524.67,524.67,524.67,0
1967-04-17,528.16,528.16,528.16,528.16,528.16,0
1967-04-18,532.49,532.49,532.49,532.49,532.49,0
1967-04-19,533.13,533.13,533.13,533.13,533.13,0
1967-04-20,534.29,534.29,534.29,534.29,534.29,0
1967-04-21,535.56,535.56,535.56,535.56,535.56,0
1967-04-24,537.25,537.25,537.25,537.25,537.25,0
1967-04-25,540.11,540.11,540.11,540.11,540.11,0
1967-04-26,539.58,539.58,539.58,539.58,539.58,0
1967-04-27,544.02,544.02,544.02,544.02,544.02,0
1967-04-28,544.97,544.97,544.97,544.97,544.97,0
1967-05-01,544.65,544.65,544.65,544.65,544.65,0
1967-05-02,544.23,544.23,544.23,544.23,544.23,0
1967-05-03,545.60,545.60,545.60,545.60,545.60,0
1967-05-04,547.61,547.61,547.61,547.61,547.61,0
1967-05-05,548.25,548.25,548.25,548.25,548.25,0
1967-05-08,549.09,549.09,549.09,549.09,549.09,0
1967-05-09,543.49,543.49,543.49,543.49,543.49,0
1967-05-10,542.54,542.54,542.54,542.54,542.54,0
1967-05-11,545.18,545.18,545.18,545.18,545.18,0
1967-05-12,544.02,544.02,544.02,544.02,544.02,0
1967-05-15,539.89,539.89,539.89,539.89,539.89,0
1967-05-16,542.33,542.33,542.33,542.33,542.33,0
1967-05-17,540.85,540.85,540.85,540.85,540.85,0
1967-05-18,539.68,539.68,539.68,539.68,539.68,0
1967-05-19,537.46,537.46,537.46,537.46,537.46,0
1967-05-22,535.67,535.67,535.67,535.67,535.67,0
1967-05-23,533.34,533.34,533.34,533.34,533.34,0
1967-05-24,527.10,527.10,527.10,527.10,527.10,0
1967-05-25,532.28,532.28,532.28,532.28,532.28,0
1967-05-26,531.33,531.33,531.33,531.33,531.33,0
1967-05-29,528.58,528.58,528.58,528.58,528.58,0
1967-05-31,519.91,519.91,519.91,519.91,519.91,0
1967-06-01,526.25,526.25,526.25,526.25,526.25,0
1967-06-02,524.03,524.03,524.03,524.03,524.03,0
1967-06-05,515.36,515.36,515.36,515.36,515.36,0
1967-06-06,525.41,525.41,525.41,525.41,525.41,0
1967-06-07,530.06,530.06,530.06,530.06,530.06,0
1967-06-08,533.02,533.02,533.02,533.02,533.02,0
1967-06-09,534.50,534.50,534.50,534.50,534.50,0
1967-06-12,537.67,537.67,537.67,537.67,537.67,0
1967-06-13,540.85,540.85,540.85,540.85,540.85,0
1967-06-14,539.89,539.89,539.89,539.89,539.89,0
1967-06-15,540.74,540.74,540.74,540.74,540.74,0
1967-06-16,540.95,540.95,540.95,540.95,540.95,0
1967-06-19,541.06,541.06,541.06,541.06,541.06,0
1967-06-20,540.85,540.85,540.85,540.85,540.85,0
1967-06-21,539.58,539.58,539.58,539.58,539.58,0
1967-06-22,538.41,538.41,538.41,538.41,538.41,0
1967-06-23,538.63,538.63,538.63,538.63,538.63,0
1967-06-26,536.51,536.51,536.51,536.51,536.51,0
1967-06-27,534.61,534.61,534.61,534.61,534.61,0
1967-06-28,534.93,534.93,534.93,534.93,534.93,0
1967-06-29,532.39,532.39,532.39,532.39,532.39,0
1967-06-30,531.54,531.54,531.54,531.54,531.54,0
1967-07-03,533.23,533.23,533.23,533.23,533.23,0
1967-07-05,535.98,535.98,535.98,535.98,535.98,0
1967-07-06,535.77,535.77,535.77,535.77,535.77,0
1967-07-07,538.31,538.31,538.31,538.31,538.31,0
1967-07-10,540.95,540.95,540.95,540.95,540.95,0
1967-07-11,543.38,543.38,543.38,543.38,543.38,0
1967-07-12,543.38,543.38,543.38,543.38,543.38,0
1967-07-13,543.70,543.70,543.70,543.70,543.70,0
1967-07-14,545.60,545.60,545.60,545.60,545.60,0
1967-07-17,545.92,545.92,545.92,545.92,545.92,0
1967-07-18,549.83,549.83,549.83,549.83,549.83,0
1967-07-19,550.47,550.47,550.47,550.47,550.47,0
1967-07-20,551.31,551.31,551.31,551.31,551.31,0
1967-07-21,551.74,551.74,551.74,551.74,551.74,0
1967-07-24,549.83,549.83,549.83,549.83,549.83,0
1967-07-25,549.83,549.83,549.83,549.83,549.83,0
1967-07-26,552.16,552.16,552.16,552.16,552.16,0
1967-07-27,554.06,554.06,554.06,554.06,554.06,0
1967-07-28,555.12,555.12,555.12,555.12,555.12,0
1967-07-31,556.71,556.71,556.71,556.71,556.71,0
1967-08-01,560.09,560.09,560.09,560.09,560.09,0
1967-08-02,562.10,562.10,562.10,562.10,562.10,0
1967-08-03,561.36,561.36,561.36,561.36,561.36,0
1967-08-04,562.73,562.73,562.73,562.73,562.73,0
1967-08-07,561.25,561.25,561.25,561.25,561.25,0
1967-08-08,561.78,561.78,561.78,561.78,561.78,0
1967-08-09,562.42,562.42,562.42,562.42,562.42,0
1967-08-10,560.94,560.94,560.94,560.94,560.94,0
1967-08-11,558.40,558.40,558.40,558.40,558.40,0
1967-08-14,555.12,555.12,555.12,555.12,555.12,0
1967-08-15,555.76,555.76,555.76,555.76,555.76,0
1967-08-16,554.49,554.49,554.49,554.49,554.49,0
1967-08-17,555.23,555.23,555.23,555.23,555.23,0
1967-08-18,556.07,556.07,556.07,556.07,556.07,0
1967-08-21,553.22,553.22,553.22,553.22,553.22,0
1967-08-22,550.26,550.26,550.26,550.26,550.26,0
1967-08-23,549.62,549.62,549.62,549.62,549.62,0
1967-08-24,546.66,546.66,546.66,546.66,546.66,0
1967-08-25,544.44,544.44,544.44,544.44,544.44,0
1967-08-28,544.12,544.12,544.12,544.12,544.12,0
1967-08-29,545.60,545.60,545.60,545.60,545.60,0
1967-08-30,546.98,546.98,546.98,546.98,546.98,0
1967-08-31,550.57,550.57,550.57,550.57,550.57,0
1967-09-01,551.42,551.42,551.42,551.42,551.42,0
1967-09-05,554.27,554.27,554.27,554.27,554.27,0
1967-09-06,555.23,555.23,555.23,555.23,555.23,0
1967-09-07,555.02,555.02,555.02,555.02,555.02,0
1967-09-08,555.02,555.02,555.02,555.02,555.02,0
1967-09-11,555.97,555.97,555.97,555.97,555.97,0
1967-09-12,558.72,558.72,558.72,558.72,558.72,0
1967-09-13,564.21,564.21,564.21,564.21,564.21,0
1967-09-14,565.06,565.06,565.06,565.06,565.06,0
1967-09-15,565.48,565.48,565.48,565.48,565.48,0
1967-09-18,566.86,566.86,566.86,566.86,566.86,0
1967-09-19,564.32,564.32,564.32,564.32,564.32,0
1967-09-20,564.53,564.53,564.53,564.53,564.53,0
1967-09-21,567.70,567.70,567.70,567.70,567.70,0
1967-09-22,569.40,569.40,569.40,569.40,569.40,0
1967-09-25,572.46,572.46,572.46,572.46,572.46,0
1967-09-26,567.39,567.39,567.39,567.39,567.39,0
1967-09-27,567.70,567.70,567.70,567.70,567.70,0
1967-09-28,568.02,568.02,568.02,568.02,568.02,0
1967-09-29,567.92,567.92,567.92,567.92,567.92,0
1967-10-02,565.80,565.80,565.80,565.80,565.80,0
1967-10-03,567.60,567.60,567.60,567.60,567.60,0
1967-10-04,566.86,566.86,566.86,566.86,566.86,0
1967-10-05,568.23,568.23,568.23,568.23,568.23,0
1967-10-06,571.51,571.51,571.51,571.51,571.51,0
1967-10-09,572.67,572.67,572.67,572.67,572.67,0
1967-10-10,568.66,568.66,568.66,568.66,568.66,0
1967-10-11,566.01,566.01,566.01,566.01,566.01,0
1967-10-12,562.52,562.52,562.52,562.52,562.52,0
1967-10-13,563.79,563.79,563.79,563.79,563.79,0
1967-10-16,559.35,559.35,559.35,559.35,559.35,0
1967-10-17,558.29,558.29,558.29,558.29,558.29,0
1967-10-18,559.67,559.67,559.67,559.67,559.67,0
1967-10-19,560.30,560.30,560.30,560.30,560.30,0
1967-10-20,559.67,559.67,559.67,559.67,559.67,0
1967-10-23,557.24,557.24,557.24,557.24,557.24,0
1967-10-24,554.17,554.17,554.17,554.17,554.17,0
1967-10-25,554.91,554.91,554.91,554.91,554.91,0
1967-10-26,557.34,557.34,557.34,557.34,557.34,0
1967-10-27,557.45,557.45,557.45,557.45,557.45,0
1967-10-30,556.50,556.50,556.50,556.50,556.50,0
1967-10-31,551.21,551.21,551.21,551.21,551.21,0
1967-11-01,544.23,544.23,544.23,544.23,544.23,0
1967-11-02,541.80,541.80,541.80,541.80,541.80,0
1967-11-03,538.84,538.84,538.84,538.84,538.84,0
1967-11-06,536.93,536.93,536.93,536.93,536.93,0
1967-11-08,535.03,535.03,535.03,535.03,535.03,0
1967-11-09,537.25,537.25,537.25,537.25,537.25,0
1967-11-10,540.53,540.53,540.53,540.53,540.53,0
1967-11-13,538.94,538.94,538.94,538.94,538.94,0
1967-11-14,535.03,535.03,535.03,535.03,535.03,0
1967-11-15,537.25,537.25,537.25,537.25,537.25,0
1967-11-16,542.43,542.43,542.43,542.43,542.43,0
1967-11-17,544.23,544.23,544.23,544.23,544.23,0
1967-11-20,536.93,536.93,536.93,536.93,536.93,0
1967-11-21,545.92,545.92,545.92,545.92,545.92,0
1967-11-22,549.41,549.41,549.41,549.41,549.41,0
1967-11-24,550.89,550.89,550.89,550.89,550.89,0
1967-11-27,552.58,552.58,552.58,552.58,552.58,0
1967-11-28,554.80,554.80,554.80,554.80,554.80,0
